Price,Mileage,Make,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
16033.93062,18391,Pontiac,AWD Sportwagon 4D,Wagon,4,1.8,4,no,yes,yes
16106.82722,19465,Pontiac,AWD Sportwagon 4D,Wagon,4,1.8,4,yes,no,no
16551.21957,19531,Pontiac,AWD Sportwagon 4D,Wagon,4,1.8,4,yes,yes,yes
17325.26954,19894,Pontiac,AWD Sportwagon 4D,Wagon,4,1.8,4,yes,no,no
16078.66549,22779,Pontiac,AWD Sportwagon 4D,Wagon,4,1.8,4,no,no,yes
15297.83597,23062,Pontiac,AWD Sportwagon 4D,Wagon,4,1.8,4,no,no,no
15505.29381,24239,Pontiac,AWD Sportwagon 4D,Wagon,4,1.8,4,yes,no,no
15174.34661,27887,Pontiac,AWD Sportwagon 4D,Wagon,4,1.8,4,no,no,no
14546.88481,33374,Pontiac,AWD Sportwagon 4D,Wagon,4,1.8,4,no,yes,yes
17803.27909,12303,Pontiac,GT Sportwagon,Wagon,4,1.8,4,yes,yes,yes
16353.09652,16078,Pontiac,GT Sportwagon,Wagon,4,1.8,4,no,yes,no
15977.91108,17053,Pontiac,GT Sportwagon,Wagon,4,1.8,4,no,no,yes
15568.97424,18206,Pontiac,GT Sportwagon,Wagon,4,1.8,4,no,no,no
15589.78048,21307,Pontiac,GT Sportwagon,Wagon,4,1.8,4,no,no,no
15730.04627,21391,Pontiac,GT Sportwagon,Wagon,4,1.8,4,no,yes,yes
15802.65286,21461,Pontiac,GT Sportwagon,Wagon,4,1.8,4,no,no,no
15086.89959,27438,Pontiac,GT Sportwagon,Wagon,4,1.8,4,no,no,yes
14396.27056,31424,Pontiac,GT Sportwagon,Wagon,4,1.8,4,no,no,no
14869.28207,31791,Pontiac,GT Sportwagon,Wagon,4,1.8,4,yes,yes,yes
16927.77976,2973,Pontiac,Sportwagon 4D,Wagon,4,1.8,4,no,no,no
17418.06873,4463,Pontiac,Sportwagon 4D,Wagon,4,1.8,4,yes,no,yes
16379.0987,8754,Pontiac,Sportwagon 4D,Wagon,4,1.8,4,no,yes,no
16706.67407,9150,Pontiac,Sportwagon 4D,Wagon,4,1.8,4,no,no,no
17214.32508,12610,Pontiac,Sportwagon 4D,Wagon,4,1.8,4,yes,yes,yes
15821.94972,14304,Pontiac,Sportwagon 4D,Wagon,4,1.8,4,no,no,yes
14398.92269,21688,Pontiac,Sportwagon 4D,Wagon,4,1.8,4,no,no,no
15622.1211,23217,Pontiac,Sportwagon 4D,Wagon,4,1.8,4,yes,yes,yes
14909.05099,23323,Pontiac,Sportwagon 4D,Wagon,4,1.8,4,no,yes,yes
14853.19901,24270,Pontiac,Sportwagon 4D,Wagon,4,1.8,4,no,no,no
35622.1395,10340,SAAB,Linear Conv 2D,Convertible,4,2,2,yes,yes,no
34819.29712,12251,SAAB,Linear Conv 2D,Convertible,4,2,2,yes,no,no
34355.00373,17711,SAAB,Linear Conv 2D,Convertible,4,2,2,yes,yes,no
32737.08455,19112,SAAB,Linear Conv 2D,Convertible,4,2,2,yes,yes,yes
33540.53611,20925,SAAB,Linear Conv 2D,Convertible,4,2,2,yes,no,yes
31970.54208,21208,SAAB,Linear Conv 2D,Convertible,4,2,2,yes,yes,no
33287.4096,21661,SAAB,Linear Conv 2D,Convertible,4,2,2,yes,no,yes
32075.98487,23553,SAAB,Linear Conv 2D,Convertible,4,2,2,yes,yes,no
31969.06981,24559,SAAB,Linear Conv 2D,Convertible,4,2,2,yes,no,no
27666.23108,35157,SAAB,Linear Conv 2D,Convertible,4,2,2,yes,no,no
29246.23734,3907,SAAB,Linear Sedan 4D,Sedan,4,2,4,yes,no,yes
26337.8306,16068,SAAB,Linear Sedan 4D,Sedan,4,2,4,yes,no,no
26775.03209,16688,SAAB,Linear Sedan 4D,Sedan,4,2,4,yes,no,no
25299.96964,19569,SAAB,Linear Sedan 4D,Sedan,4,2,4,yes,yes,no
24896.5976,21266,SAAB,Linear Sedan 4D,Sedan,4,2,4,yes,yes,no
25996.8064,21433,SAAB,Linear Sedan 4D,Sedan,4,2,4,yes,yes,yes
24801.61719,26345,SAAB,Linear Sedan 4D,Sedan,4,2,4,yes,yes,yes
24063.01268,27674,SAAB,Linear Sedan 4D,Sedan,4,2,4,yes,yes,yes
23249.84169,27686,SAAB,Linear Sedan 4D,Sedan,4,2,4,yes,no,no
22244.87655,50387,SAAB,Linear Sedan 4D,Sedan,4,2,4,yes,no,yes
37088.56241,3828,SAAB,Aero Conv 2D,Convertible,4,2,2,yes,yes,yes
33381.81915,17381,SAAB,Aero Conv 2D,Convertible,4,2,2,yes,yes,yes
33358.76777,17590,SAAB,Aero Conv 2D,Convertible,4,2,2,yes,yes,yes
33586.90609,18930,SAAB,Aero Conv 2D,Convertible,4,2,2,yes,no,yes
30731.94165,22479,SAAB,Aero Conv 2D,Convertible,4,2,2,yes,no,no
30315.16944,23635,SAAB,Aero Conv 2D,Convertible,4,2,2,yes,no,no
30166.85251,25049,SAAB,Aero Conv 2D,Convertible,4,2,2,yes,no,no
30251.01842,27558,SAAB,Aero Conv 2D,Convertible,4,2,2,yes,no,yes
29142.71439,31655,SAAB,Aero Conv 2D,Convertible,4,2,2,yes,yes,yes
29612.15405,32477,SAAB,Aero Conv 2D,Convertible,4,2,2,yes,yes,yes
26841.08084,10003,SAAB,Aero Sedan 4D,Sedan,4,2,4,yes,yes,no
27825.94997,10014,SAAB,Aero Sedan 4D,Sedan,4,2,4,yes,no,yes
27284.75133,14281,SAAB,Aero Sedan 4D,Sedan,4,2,4,yes,yes,yes
27060.13756,17319,SAAB,Aero Sedan 4D,Sedan,4,2,4,yes,no,yes
25618.28188,20208,SAAB,Aero Sedan 4D,Sedan,4,2,4,yes,no,yes
25790.51414,21160,SAAB,Aero Sedan 4D,Sedan,4,2,4,yes,yes,yes
25148.37919,22272,SAAB,Aero Sedan 4D,Sedan,4,2,4,yes,yes,yes
24852.49528,22814,SAAB,Aero Sedan 4D,Sedan,4,2,4,yes,yes,yes
24173.52588,27015,SAAB,Aero Sedan 4D,Sedan,4,2,4,yes,no,no
23733.40225,27600,SAAB,Aero Sedan 4D,Sedan,4,2,4,yes,yes,no
38324.80908,12090,SAAB,Arc Conv 2D,Convertible,4,2,2,yes,yes,yes
38167.17358,13162,SAAB,Arc Conv 2D,Convertible,4,2,2,yes,no,yes
37383.50349,16088,SAAB,Arc Conv 2D,Convertible,4,2,2,yes,no,yes
36338.75133,18195,SAAB,Arc Conv 2D,Convertible,4,2,2,yes,yes,no
35580.33231,21167,SAAB,Arc Conv 2D,Convertible,4,2,2,yes,yes,no
35304.4947,21293,SAAB,Arc Conv 2D,Convertible,4,2,2,yes,no,yes
34392.99527,24031,SAAB,Arc Conv 2D,Convertible,4,2,2,yes,no,yes
33984.43077,25420,SAAB,Arc Conv 2D,Convertible,4,2,2,yes,no,no
33248.34252,27051,SAAB,Arc Conv 2D,Convertible,4,2,2,yes,no,yes
28777.95969,48991,SAAB,Arc Conv 2D,Convertible,4,2,2,yes,yes,yes
32197.34047,3867,SAAB,Arc Sedan 4D,Sedan,4,2,4,yes,yes,no
32053.09716,5144,SAAB,Arc Sedan 4D,Sedan,4,2,4,yes,yes,no
30274.71058,10800,SAAB,Arc Sedan 4D,Sedan,4,2,4,yes,yes,no
30353.58555,11273,SAAB,Arc Sedan 4D,Sedan,4,2,4,yes,yes,no
30122.42974,14568,SAAB,Arc Sedan 4D,Sedan,4,2,4,yes,yes,yes
26789.83261,22189,SAAB,Arc Sedan 4D,Sedan,4,2,4,yes,no,no
28291.76226,22328,SAAB,Arc Sedan 4D,Sedan,4,2,4,yes,yes,no
27109.40589,22598,SAAB,Arc Sedan 4D,Sedan,4,2,4,yes,no,yes
27256.49451,26400,SAAB,Arc Sedan 4D,Sedan,4,2,4,yes,yes,no
25267.36768,34175,SAAB,Arc Sedan 4D,Sedan,4,2,4,yes,yes,no
35033.21545,1676,SAAB,Arc Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
32746.13139,7924,SAAB,Arc Sedan 4D,Sedan,4,2.3,4,yes,no,yes
33183.3326,9795,SAAB,Arc Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
31002.73442,15087,SAAB,Arc Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
30075.99473,22052,SAAB,Arc Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
29844.204,23143,SAAB,Arc Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
28432.82421,25247,SAAB,Arc Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
28054.98236,26276,SAAB,Arc Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
28502.96241,28598,SAAB,Arc Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
24912.08058,38717,SAAB,Arc Sedan 4D,Sedan,4,2.3,4,yes,no,yes
31849.30795,16956,SAAB,Arc Wagon 4D,Wagon,4,2.3,4,yes,no,yes
32649.76051,16975,SAAB,Arc Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
29961.25494,20015,SAAB,Arc Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
31554.40533,20103,SAAB,Arc Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
29914.37958,22105,SAAB,Arc Wagon 4D,Wagon,4,2.3,4,yes,no,yes
30575.24882,22298,SAAB,Arc Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
30271.9223,23426,SAAB,Arc Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
28678.07525,25380,SAAB,Arc Wagon 4D,Wagon,4,2.3,4,yes,no,yes
28829.028,26503,SAAB,Arc Wagon 4D,Wagon,4,2.3,4,yes,no,yes
26955.0412,31773,SAAB,Arc Wagon 4D,Wagon,4,2.3,4,yes,no,yes
33005.77996,6409,SAAB,Linear Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
30661.26015,14278,SAAB,Linear Wagon 4D,Wagon,4,2.3,4,yes,no,yes
30443.8799,15050,SAAB,Linear Wagon 4D,Wagon,4,2.3,4,yes,no,yes
30322.15057,16225,SAAB,Linear Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
31153.00896,17317,SAAB,Linear Wagon 4D,Wagon,4,2.3,4,yes,no,yes
31084.93761,18187,SAAB,Linear Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
31156.59579,18805,SAAB,Linear Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
29114.54451,21960,SAAB,Linear Wagon 4D,Wagon,4,2.3,4,yes,no,yes
25845.20611,36557,SAAB,Linear Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
24903.47774,40719,SAAB,Linear Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
30800.65839,8017,SAAB,Aero Sedan 4D,Sedan,4,2.3,4,yes,no,yes
28416.46167,14613,SAAB,Aero Sedan 4D,Sedan,4,2.3,4,yes,no,yes
28185.77625,19854,SAAB,Aero Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
28204.60358,22021,SAAB,Aero Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
26653.23939,22590,SAAB,Aero Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
27610.8642,22881,SAAB,Aero Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
26698.07815,23055,SAAB,Aero Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
27241.43618,23204,SAAB,Aero Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
27703.204,24738,SAAB,Aero Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
24405.06676,31344,SAAB,Aero Sedan 4D,Sedan,4,2.3,4,yes,yes,yes
30959.93213,17673,SAAB,Aero Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
29986.7915,18464,SAAB,Aero Wagon 4D,Wagon,4,2.3,4,yes,no,yes
29908.18098,19830,SAAB,Aero Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
28328.26654,20685,SAAB,Aero Wagon 4D,Wagon,4,2.3,4,yes,no,yes
29197.7913,20907,SAAB,Aero Wagon 4D,Wagon,4,2.3,4,yes,no,yes
29321.08251,21545,SAAB,Aero Wagon 4D,Wagon,4,2.3,4,yes,no,yes
29481.52876,21822,SAAB,Aero Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
26792.30016,25357,SAAB,Aero Wagon 4D,Wagon,4,2.3,4,yes,no,yes
27788.81324,26786,SAAB,Aero Wagon 4D,Wagon,4,2.3,4,yes,no,yes
26012.37462,34269,SAAB,Aero Wagon 4D,Wagon,4,2.3,4,yes,yes,yes
27280.98206,4836,SAAB,Linear Wagon 4D,Wagon,4,2.5,4,yes,yes,no
25959.12203,17431,SAAB,Linear Wagon 4D,Wagon,4,2.5,4,yes,no,yes
23274.48071,21616,SAAB,Linear Wagon 4D,Wagon,4,2.5,4,yes,yes,no
23329.20826,25218,SAAB,Linear Wagon 4D,Wagon,4,2.5,4,yes,no,yes
16916.86954,2879,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,yes,no,yes
15639.03674,8507,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,yes,no,no
16256.23617,10555,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,no,no,yes
15395.01087,12920,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,yes,no,no
14881.95545,14376,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,no,no,no
15277.06759,16951,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,no,yes,no
14702.79832,17656,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,yes,yes,no
15033.15032,19455,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,no,no,yes
13991.04006,21020,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,no,yes,no
14771.00346,22255,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,yes,no,yes
13719.23831,23645,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,no,no,no
13869.15494,24349,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,yes,yes,no
13518.23525,25981,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,yes,yes,no
13825.15471,26034,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,no,no,yes
13811.15502,26236,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,no,yes,yes
14077.96885,26788,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,no,no,yes
14411.85885,26986,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,yes,no,yes
13600.03418,27231,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,no,yes,no
13032.8681,30108,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,yes,yes,yes
11539.04853,38958,Saturn,Quad Coupe 2D,Coupe,4,2.2,2,no,no,no
14739.06724,1737,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,yes
15110.1926,2392,Saturn,Sedan 4D,Sedan,4,2.2,4,yes,yes,no
14202.99715,11836,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,no
15194.97535,12412,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,yes
14116.92151,12878,Saturn,Sedan 4D,Sedan,4,2.2,4,yes,no,no
13174.07101,13318,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,yes
13258.36589,14938,Saturn,Sedan 4D,Sedan,4,2.2,4,yes,yes,yes
12791.75109,16163,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,yes
12293.05996,17139,Saturn,Sedan 4D,Sedan,4,2.2,4,yes,no,yes
13998.12928,18257,Saturn,Sedan 4D,Sedan,4,2.2,4,no,yes,yes
14568.00225,18511,Saturn,Sedan 4D,Sedan,4,2.2,4,no,yes,yes
13122.90546,19101,Saturn,Sedan 4D,Sedan,4,2.2,4,no,yes,yes
13494.28878,19500,Saturn,Sedan 4D,Sedan,4,2.2,4,yes,no,yes
12036.21675,19853,Saturn,Sedan 4D,Sedan,4,2.2,4,no,yes,yes
12162.14005,21770,Saturn,Sedan 4D,Sedan,4,2.2,4,no,yes,no
12333.60399,21877,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,no
12099.01458,22758,Saturn,Sedan 4D,Sedan,4,2.2,4,yes,yes,no
12119.0897,22826,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,yes
11679.92355,23388,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,no
13216.91205,24069,Saturn,Sedan 4D,Sedan,4,2.2,4,no,yes,no
12412.52111,24664,Saturn,Sedan 4D,Sedan,4,2.2,4,no,yes,yes
12284.28829,24740,Saturn,Sedan 4D,Sedan,4,2.2,4,yes,yes,no
12594.18301,26328,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,yes
12105.98134,28298,Saturn,Sedan 4D,Sedan,4,2.2,4,no,yes,no
11873.53399,28398,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,no
12965.22327,29707,Saturn,Sedan 4D,Sedan,4,2.2,4,no,yes,yes
10563.06616,32458,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,no
11413.5304,32619,Saturn,Sedan 4D,Sedan,4,2.2,4,yes,no,yes
11504.82455,33962,Saturn,Sedan 4D,Sedan,4,2.2,4,no,no,no
11521.52589,34998,Saturn,Sedan 4D,Sedan,4,2.2,4,no,yes,yes
18173.97808,5826,Saturn,L300 Sedan 4D,Sedan,6,3,4,yes,yes,yes
18490.98303,7755,Saturn,L300 Sedan 4D,Sedan,6,3,4,yes,yes,yes
17322.0784,10102,Saturn,L300 Sedan 4D,Sedan,6,3,4,yes,no,yes
17978.357,10986,Saturn,L300 Sedan 4D,Sedan,6,3,4,yes,no,no
16425.1748,14242,Saturn,L300 Sedan 4D,Sedan,6,3,4,yes,no,no
16507.07027,16229,Saturn,L300 Sedan 4D,Sedan,6,3,4,yes,no,no
16175.9576,19095,Saturn,L300 Sedan 4D,Sedan,6,3,4,yes,yes,no
15731.1329,20484,Saturn,L300 Sedan 4D,Sedan,6,3,4,yes,yes,no
15118.89323,25979,Saturn,L300 Sedan 4D,Sedan,6,3,4,yes,yes,no
13585.6368,35662,Saturn,L300 Sedan 4D,Sedan,6,3,4,yes,no,no
